name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
10002,2024-02-24,7.6,-0.7,4.9,7.5,-4,3.1,-5.8,49.7,0,0,0,,0,0,87.2,20.5,309.9,1005.7,28.1,15.9,145.6,12.6,7,10,2024-02-24T06:38:02,2024-02-24T17:41:02,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-02-25,4.8,-4,0.3,3.2,-8.3,-2.5,-9.4,49.2,0,0,0,,0,0,33.5,17,245.1,1020.2,0.9,16,187.8,16.3,7,10,2024-02-25T06:36:34,2024-02-25T17:42:12,0.54,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-02-26,12.6,1.3,6,12.6,-3.2,4.2,-0.8,62.3,0.057,100,4.17,rain,0,0,83.2,17.8,230.9,1017.9,38.1,16,114.9,10.1,6,10,2024-02-26T06:35:05,2024-02-26T17:43:22,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-02-27,12.4,5.4,8.7,12.4,2.3,7.7,5.2,78.9,2.187,100,16.67,"rain,freezingrain",0,0,42.5,17.4,41.1,1015.4,47.6,13.1,110,9.5,6,10,2024-02-27T06:33:35,2024-02-27T17:44:31,0.61,"Rain, Freezing Drizzle/Freezing Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-02-28,13.9,8,11.8,13.9,6.1,11.7,9.4,85.4,1.097,100,58.33,rain,0,0,76,31.3,228.9,1005.5,98,13.4,27.6,2.4,2,10,2024-02-28T06:32:05,2024-02-28T17:45:40,0.64,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-02-29,7.2,0,3.3,4.9,-3.8,0.3,-10.1,37.6,0,0,0,,0,0,70.5,23.8,283.8,1023.5,30.9,16,150.6,12.9,7,10,2024-02-29T06:30:34,2024-02-29T17:46:48,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-01,7.3,-0.7,3.2,4.9,-4.1,0.7,-6.8,49,0,0,0,,0,0,76,17.4,209.2,1035.6,7.7,15.9,195,16.9,7,10,2024-03-01T06:29:02,2024-03-01T17:47:57,0.71,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-02,11.8,5.1,8,11.8,3.1,6.4,5.9,86.8,5.651,100,58.33,rain,0,0,49.5,23.1,52.3,1025.8,99.9,10.2,16.3,1.4,1,10,2024-03-02T06:27:29,2024-03-02T17:49:05,0.74,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-03,19.3,8.4,13,19.3,8.2,13,7.1,69.3,0.01,100,4.17,rain,0,0,31.7,14.9,293.7,1021.4,54.5,15.5,206.1,18,7,10,2024-03-03T06:25:56,2024-03-03T17:50:12,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-04,13.3,7.3,9.9,13.3,4.5,8.7,5.9,76.8,0,0,0,rain,0,0,70.4,19.9,64,1027.9,80,16,99.4,8.5,8,10,2024-03-04T06:24:22,2024-03-04T17:51:20,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-05,8.1,5.7,6.8,6.9,0.7,3.9,5.2,89.8,1.74,100,54.17,rain,0,0,47.5,32.2,40,1021.1,100,9.3,34.7,3,2,10,2024-03-05T06:22:47,2024-03-05T17:52:27,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-06,9.3,7.9,8.5,9.3,3.8,6.8,7.1,90.9,5.316,100,41.67,rain,0,0,51.8,30.4,24,1015.4,99.9,9.1,31.7,2.7,1,10,2024-03-06T06:21:12,2024-03-06T17:53:34,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-07,13,7.3,9.9,13,4.5,9,6,77.7,0.661,100,29.17,rain,0,0,57.2,15.5,12,1012,95,15.5,70.9,6.1,3,10,2024-03-07T06:19:37,2024-03-07T17:54:40,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-08,13.2,4.9,8.1,13.2,2.2,6.4,-0.4,56.9,0,0,0,,0,0,77.8,22.2,63.3,1025.3,6.4,16,210.5,18.1,7,10,2024-03-08T06:18:01,2024-03-08T17:55:47,0.94,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-09,8.4,5.1,6.1,6.4,1.6,2.8,3.1,81.3,6.748,100,37.5,rain,0,0,54.1,37.2,79.5,1017.3,98.2,12,25.6,2,1,10,2024-03-09T06:16:24,2024-03-09T17:56:53,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-10,10.5,3.4,6.9,10.5,0.5,4.6,1.9,72,0.49,100,20.83,"rain,snow",0,0,68.4,23.8,293.6,996.8,94.4,14.4,75.1,6.3,4,10,2024-03-10T07:14:48,2024-03-10T18:57:59,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-11,12.5,2.7,6.8,12.5,-0.2,5.1,-7.3,39.5,0,0,0,,0,0,72,19.3,299.9,1004.5,47.5,16,223.7,19.1,8,10,2024-03-11T07:13:10,2024-03-11T18:59:04,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-12,19.2,6.4,12,19.2,4,11.2,-3.9,33.5,0,0,0,,0,0,68.4,19.1,272.9,1010,10,16,221.9,19.2,8,10,2024-03-12T07:11:33,2024-03-12T19:00:10,0.08,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-13,16.1,8.7,11.6,16.1,7.9,11.4,1,49.9,0,0,0,,0,0,107.4,16.4,123.4,1013.1,3.4,16,166.6,14.3,6,10,2024-03-13T07:09:55,2024-03-13T19:01:15,0.11,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-14,22.3,7.3,12.4,22.3,5.3,12,4.5,62,0,0,0,,0,0,81.7,13.2,47.8,1015.8,3.7,15.8,214.6,18.4,8,10,2024-03-14T07:08:17,2024-03-14T19:02:20,0.14,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-15,21.2,11.3,15.5,21.2,11.3,15.5,6.1,53.8,0,0,0,rain,0,0,69.1,22.5,289.5,1007.4,51.8,16,134.5,11.7,7,10,2024-03-15T07:06:38,2024-03-15T19:03:24,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-16,14.2,8.4,11.3,14.2,6.9,11,2.7,56.6,0,0,0,rain,0,0,37.1,20.2,248.5,1009.5,33.3,16,236,20.3,10,10,2024-03-16T07:04:59,2024-03-16T19:04:29,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-17,16.5,9.6,12.4,16.5,8.2,12.2,0.7,48.3,0,0,0,,0,0,52.1,31.6,267.9,1002.7,45.6,16,190,16.4,8,10,2024-03-17T07:03:20,2024-03-17T19:05:33,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-18,10.5,4.9,8,10.5,2.6,6.2,-4.8,40.7,0,0,0,,0,0,64.7,18.3,281.3,1006.3,79.4,15.9,171.6,14.7,8,10,2024-03-18T07:01:41,2024-03-18T19:06:38,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-19,8.3,2.2,5,5.6,-2.1,2,-5.9,46.7,0,0,0,snow,0,0,48.6,26.3,271.9,1007.7,61.1,16,204.5,17.6,9,10,2024-03-19T07:00:02,2024-03-19T19:07:42,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-20,13.3,3.3,7.2,13.3,0.3,5.6,-1.1,56.6,0.068,100,4.17,rain,0,0,72.9,18.2,265.5,1005.4,87,16,76.3,6.5,3,10,2024-03-20T06:58:23,2024-03-20T19:08:46,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-21,6,-0.7,2.7,3.6,-4.8,-0.3,-11.3,35.7,0,0,0,,0,0,63.3,31.7,289.2,1019,9.3,16,255.3,22.2,9,10,2024-03-21T06:56:43,2024-03-21T19:09:49,0.38,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-22,6.2,-1.2,2.4,4.6,-4.4,-0.2,-8.2,46.8,0,0,0,rain,0,0,53.6,15,214.8,1027.9,41.4,15.9,194.6,16.8,8,10,2024-03-22T06:55:04,2024-03-22T19:10:53,0.41,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-23,10.8,3.8,6.4,10.8,0,3.8,4.1,85.9,14.617,100,66.67,rain,0,0,61.2,31.9,32.9,1012.1,99.9,10.6,15.3,1.3,1,10,2024-03-23T06:53:24,2024-03-23T19:11:57,0.45,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-24,9.5,0.4,4.4,8.1,-2.1,1.7,-7.4,43.5,0,0,0,,0,0,57.8,21.3,38.1,1023.2,1.4,16,254,21.9,8,10,2024-03-24T06:51:45,2024-03-24T19:13:00,0.48,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-25,11.5,2.6,6.4,11.5,-2,3.4,-4.3,47.2,0,0,0,,0,0,72,29.8,43.4,1030.1,1.3,15.8,255.5,22,8,10,2024-03-25T06:50:05,2024-03-25T19:14:03,0.5,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-26,11,4.3,7.4,11,0,5.3,-0.3,59,0,0,0,,0,0,37.1,23.4,56.9,1023.2,89.8,16,161.3,13.9,7,10,2024-03-26T06:48:26,2024-03-26T19:15:07,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-27,9.5,5.6,7.5,9.4,3,6.3,4.2,79.7,0.141,100,8.33,rain,0,0,66.6,13,28.4,1019.5,100,13.2,51.2,4.5,3,10,2024-03-27T06:46:47,2024-03-27T19:16:10,0.58,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-28,9.5,7.3,8.7,9.5,5.6,7.8,7,89.3,5.975,100,87.5,rain,0,0,38.9,13.8,352,1014.2,99.2,12.7,26.8,2.4,1,10,2024-03-28T06:45:08,2024-03-28T19:17:13,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KLGA,KJRB,F8726,F1417,KNYC,72503014732"
10002,2024-03-29,13.5,5.7,8.7,13.5,3,7.6,-4.6,40.1,0,0,0,snow,0,0,61.5,20.2,318,1007.7,22.5,15.9,261.6,22.7,9,10,2024-03-29T06:43:29,2024-03-29T19:18:16,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-30,16.1,5,9.8,16.1,2.8,8.8,-3,43.1,0.1,100,4.17,rain,0,0,65.1,24.7,280.9,1008.5,32.1,15.9,240.1,20.8,9,10,2024-03-30T06:41:50,2024-03-30T19:19:19,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-03-31,16.8,8.5,12.2,16.8,7.3,11.8,1.6,51.4,0.385,100,8.33,rain,0,0,35.3,18.1,271,1011.3,26.1,15.9,246.7,21.4,9,10,2024-03-31T06:40:11,2024-03-31T19:20:22,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-01,11.9,9,10.4,11.9,7,9.7,2.6,59.2,0.072,100,4.17,rain,0,0,46.4,19.3,36.7,1014.6,73.4,16,54.6,4.6,2,10,2024-04-01T06:38:33,2024-04-01T19:21:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-02,9.6,6.8,8.1,9.5,3,5.9,5.8,85.5,6.459,100,58.33,rain,0,0,40.7,24.7,48.2,1013.5,82.6,11.6,36.5,3.2,2,10,2024-04-02T06:36:55,2024-04-02T19:22:28,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-03,6.8,5.5,6,3.4,0,1.5,4.5,90.1,6.615,100,87.5,rain,0,0,65.8,41.9,49.7,1004.4,100,7.9,19.9,1.8,1,10,2024-04-03T06:35:17,2024-04-03T19:23:31,0.82,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-04,10.3,3.7,6.5,10.3,-1,4.3,1.7,73,1.127,100,29.17,rain,0,0,66.8,41.2,21.6,995.7,95.8,14.5,157,13.7,9,10,2024-04-04T06:33:40,2024-04-04T19:24:33,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-05,9.8,4.3,6.9,8.4,1.3,4.9,-1.1,58.2,0,0,0,rain,0,0,53.6,15.7,285.6,1003.7,79.2,15.9,138.4,12.1,7,10,2024-04-05T06:32:03,2024-04-05T19:25:36,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-06,12,5.7,8.4,12,3.4,7.4,-1.2,52.3,0,0,0,rain,0,0,51.3,14.1,327,1009.3,85.9,15.9,124.6,10.7,5,10,2024-04-06T06:30:27,2024-04-06T19:26:39,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-07,15.3,6.2,9.9,15.3,3.9,9.1,-0.4,50.6,0,0,0,,0,0,43.6,22,17.4,1017.4,48.9,16,223.1,19.5,10,10,2024-04-07T06:28:50,2024-04-07T19:27:42,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-08,18.8,6.7,11.8,18.8,4.4,11.3,-0.5,46,0,0,0,,0,0,20.5,12.9,266.3,1020.9,15.8,16,222.3,19.1,10,10,2024-04-08T06:27:15,2024-04-08T19:28:45,0,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-09,24.5,11.4,16.4,24.5,11.4,16.4,3.8,44.7,0,0,0,,0,0,73.8,18.7,217.6,1017.2,15.3,16,260.7,22.6,9,10,2024-04-09T06:25:40,2024-04-09T19:29:48,0.03,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-10,17.8,10.6,13.3,17.8,10.6,13.3,7.5,68.3,0,0,0,rain,0,0,42.5,22.8,55.5,1017,46.6,15.8,181.8,15.7,7,10,2024-04-10T06:24:05,2024-04-10T19:30:50,0.06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F8726,F1417,KNYC,72503014732"
10002,2024-04-11,16.2,10,12.6,16.2,10,12.6,10.4,86.5,0.96,100,33.33,rain,0,0,40.7,21.7,69.4,1013.7,96.3,13.6,98.7,8.5,5,10,2024-04-11T06:22:31,2024-04-11T19:31:53,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-12,16.8,13,14.4,16.8,13,14.4,10.3,78.9,1.562,100,37.5,rain,0,0,54.7,37,218.4,997.9,86.1,11.7,101.4,8.7,6,10,2024-04-12T06:20:57,2024-04-12T19:32:56,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-13,13.1,9.4,11,13.1,6.1,10.5,2.4,55.4,0.041,100,4.17,rain,0,0,59.9,36.7,270.5,1003.9,71.2,16,88.5,7.9,4,10,2024-04-13T06:19:24,2024-04-13T19:33:59,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-14,21.8,9,14.9,21.8,7.3,14.6,3,46.5,0.44,100,12.5,rain,0,0,59.6,22.7,254.3,1010.4,20.7,16,235.9,20.3,8,10,2024-04-14T06:17:52,2024-04-14T19:35:02,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-15,25.8,14.7,19.6,25.8,14.7,19.6,8.5,53.6,0,0,0,rain,0,0,63,24.2,288.5,1009.1,21.1,16,281.8,24.3,10,10,2024-04-15T06:16:21,2024-04-15T19:36:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-16,22.7,11.9,16.7,22.7,11.9,16.7,0.9,36.6,0,0,0,,0,0,73.8,22.1,299.5,1019.4,1.4,16,311,26.8,9,10,2024-04-16T06:14:50,2024-04-16T19:37:08,0.26,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-17,15.7,10,12.4,15.7,6.8,12.1,4.9,61.8,0.128,100,12.5,rain,0,0,34.7,26.3,56.8,1020.5,52.1,15.9,103.4,8.9,8,10,2024-04-17T06:13:20,2024-04-17T19:38:11,0.29,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
10002,2024-04-18,10,7.9,8.6,7.2,4.3,5.5,6,83.5,0.089,100,12.5,rain,0,0,47.3,31.4,42.3,1018.6,98.2,11.5,47.8,4.2,2,10,2024-04-18T06:11:50,2024-04-18T19:39:14,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-19,13.1,8.3,9.9,13.1,5.6,8.8,5.1,72,0,0,0,rain,0,0,79.6,19.4,88.2,1020.5,91.8,15.8,196.5,17.1,8,10,2024-04-19T06:10:22,2024-04-19T19:40:17,0.36,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-20,20.4,9.4,13.1,20.4,8.2,12.8,5.7,66.2,0.274,100,8.33,rain,0,0,46.3,18.4,256.4,1014.1,63.6,14.9,216.8,18.6,10,10,2024-04-20T06:08:54,2024-04-20T19:41:20,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-21,11.6,6.6,9.1,11.6,4.3,8.3,-3.3,42.1,0,0,0,,0,0,66.1,16.9,288.2,1016.3,9.5,16,145.8,12.6,5,10,2024-04-21T06:07:27,2024-04-21T19:42:22,0.42,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-22,17.1,6.6,10.9,17.1,4.4,10.3,-2.6,41,0,0,0,,0,0,60.8,17.1,251.6,1018,1.4,16,305.8,26.4,9,10,2024-04-22T06:06:01,2024-04-22T19:43:25,0.46,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-23,15.8,7.8,11.3,15.8,6.8,11,0.2,47.2,0,0,0,,0,0,59,27.1,191.3,1019.9,5.6,15.9,294.7,25.4,9,10,2024-04-23T06:04:36,2024-04-23T19:44:28,0.5,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-24,20.8,10.1,14.4,20.8,10.1,14.4,4,50.6,0,0,0,rain,0,0,73.8,15.7,257.6,1012.7,50.8,15.6,229.2,19.8,10,10,2024-04-24T06:03:12,2024-04-24T19:45:31,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-25,13.5,7,9.8,13.5,3.5,8.3,-1.4,46.9,0,0,0,,0,0,77.8,23.3,73.3,1025.9,41.5,16,319.7,27.6,10,10,2024-04-25T06:01:49,2024-04-25T19:46:34,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-26,14.6,6.6,10.3,14.6,5.2,9.5,1.2,55.2,0,0,0,,0,0,90.7,17.9,202.1,1031.5,1.8,16,304.5,26.4,9,10,2024-04-26T06:00:27,2024-04-26T19:47:37,0.59,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-27,15.1,7.9,10.9,15.1,6.6,10.6,1.5,54.4,0.016,100,4.17,rain,0,0,63.9,24.3,191.1,1032.3,46.3,15.9,232.8,20.1,9,10,2024-04-27T05:59:06,2024-04-27T19:48:39,0.63,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-28,23.9,10.3,15.8,23.9,10.3,15.8,9.7,68.5,0,0,0,rain,0,0,24.5,9.8,221.8,1021.5,67.1,15.9,255.5,22,9,10,2024-04-28T05:57:46,2024-04-28T19:49:42,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-29,28.2,15.3,19.6,28.3,15.3,19.6,14.8,75.9,0.109,100,8.33,rain,0,0,64.8,20.2,127.1,1015.5,37.4,13.7,257.8,22.2,9,10,2024-04-29T05:56:28,2024-04-29T19:50:44,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-04-30,17.7,11.1,14.2,17.7,11.1,14.2,10.8,80.2,0.119,100,4.17,rain,0,0,50,28.1,49.1,1013.5,75.8,13.4,191.5,16.6,8,10,2024-04-30T05:55:10,2024-04-30T19:51:47,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-01,23.5,11.2,15.4,23.5,11.2,15.4,10.9,76.2,0.185,100,12.5,rain,0,0,38.9,17.7,140.9,1013.5,63.4,14.2,255.6,22,10,10,2024-05-01T05:53:53,2024-05-01T19:52:49,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-02,24.1,11.2,16.8,24.1,11.2,16.8,11.8,74.6,0,0,0,,0,0,70.2,14.2,101.3,1014.6,50.9,13.1,256,22.1,9,10,2024-05-02T05:52:38,2024-05-02T19:53:51,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-03,18.4,11.2,14.3,18.4,11.2,14.3,8.5,68.7,0,0,0,,0,0,64.8,19.3,80.5,1021.4,32.8,15.9,170.8,15,8,10,2024-05-03T05:51:24,2024-05-03T19:54:53,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-04,15.8,10.5,12.4,15.8,10.5,12.4,7.1,70.3,0,0,0,rain,0,0,32.8,20.2,95.6,1026.2,60.5,16,150.9,13,7,10,2024-05-04T05:50:12,2024-05-04T19:55:55,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-05,12.1,10,10.9,12.1,7.7,10.6,8.7,86.2,1.3,100,33.33,rain,0,0,33.5,20.5,83.9,1024.4,100,13.9,36.4,3.2,1,10,2024-05-05T05:49:00,2024-05-05T19:56:56,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-06,22.9,12.1,16.1,22.9,12.1,16.1,13.3,84.3,0.152,100,8.33,rain,0,0,47.9,10.7,345.4,1015.5,76.3,9.1,162.5,14.1,7,10,2024-05-06T05:47:50,2024-05-06T19:57:58,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
10002,2024-05-07,26.7,16.1,20.5,26.6,16.1,20.4,9.3,52.8,0,0,0,rain,0,0,61.2,15.2,41.4,1008.5,5.3,15.8,316.3,27.3,9,10,2024-05-07T05:46:42,2024-05-07T19:58:59,0,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
